,code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
2538,002181,粤传媒,-0.3166,-0.0167,,-0.12,-12.6672
2539,300378,鼎捷软件,-0.3167,-0.0446,,-0.1555,-15.5732
2540,002514,宝馨科技,-0.317,-0.0263,-2.4173,-0.0865,-8.773
2541,603888,新华网,-0.3181,,-2.804,,
2542,600550,保变电气,-0.3182,-0.0314,-27.2781,-0.0335,-4.4798
2543,603690,至纯科技,-0.3189,,-0.9923,,
2544,603099,长白山,-0.3192,-0.0075,,-0.1463,-16.5691
2545,600602,云赛智联,-0.3193,-0.0554,-7.4408,-0.2822,-30.9411
2546,300420,五洋停车,-0.3193,-0.0207,-8.7755,-0.0465,-4.687
2547,300155,安居宝,-0.3204,-0.033,,-0.212,-25.8367
2548,002115,三维通信,-0.321,-0.0284,,-0.0544,-9.181000000000001
2549,002313,日海智能,-0.3222,-0.0398,,-0.08800000000000001,-8.8988
2550,002518,科士达,-0.3222,-0.045,-2.2295,-0.1753,-18.6409
2551,300001,特锐德,-0.3225,-0.0451,-6.9816,-0.08,-8.4304
2552,600150,中国船舶,-0.3234,-0.0367,-30.2395,-0.0597,-7.8968
2553,002848,高斯贝尔,-0.3237,,-2.7889999999999997,,
2554,002509,天广中茂,-0.3239,-0.0204,-1.6092,-0.1121,-11.5462
2555,000955,欣龙控股,-0.3255,-0.0281,,-0.069,-12.0563
2556,000908,景峰医药,-0.3256,-0.0327,-2.8828,-0.0799,-11.5425
2557,002093,国脉科技,-0.3259,-0.0286,-2.4366,-0.0552,-12.762
2558,002560,通达股份,-0.3265,-0.0316,-7.459,-0.0963,-9.6971
2559,600582,天地科技,-0.3276,-0.0185,,-0.042,-5.5811
2560,002569,*ST步森,-0.3295,-0.0509,,-0.2215,-22.1542
2561,600559,老白干酒,-0.3296,-0.0868,-7.3062,-0.2243,-22.8582
2562,603855,华荣股份,-0.3299,,-10.4809,,
2563,600811,东方集团,-0.3315,-0.0234,-2.1655,-0.0489,-7.6586
2564,600576,祥源文化,-0.3321,-0.0203,-3.4459,-0.2228,-22.6569
2565,600649,城投控股,-0.3329,-0.0137,-0.8467,-0.0259,-5.2105
2566,000020,深华发A,-0.3341,-0.076,-97.9037,-0.1566,-19.2941
2567,603338,浙江鼎力,-0.3355,-0.0346,-1.4489,-0.165,-17.4833
2568,601989,中国重工,-0.3363,-0.018000000000000002,-27.1425,-0.026000000000000002,-3.6023
2569,002842,翔鹭钨业,-0.3368,,-3.6116,,
2570,603618,杭电股份,-0.3369,-0.0833,-7.7872,-0.1758,-17.7769
2571,600530,交大昂立,-0.3369,-0.0099,-0.9334,-0.0258,-2.8312
2572,600239,云南城投,-0.3375,-0.0136,,-0.0153,-3.1822
2573,300554,三超新材,-0.3387,,-1.6096,,
2574,300600,瑞特股份,-0.3388,,-1.2812,,
2575,300165,天瑞仪器,-0.34,-0.017,-2.0915,-0.1392,-15.7407
2576,002775,文科园林,-0.3407,-0.0328,-8.2438,-0.0823,-8.6968
2577,000889,中嘉博创,-0.3408,-0.0528,-3.0867,-0.2861,-28.7847
2578,600850,华东电脑,-0.3416,-0.0835,-6.5168,-0.1382,-13.8214
2579,000607,华媒控股,-0.342,-0.0419,,-0.1605,-16.1995
2580,600738,兰州民百,-0.3423,-0.0494,-4.2318,-0.1202,-12.0439
2581,600365,通葡股份,-0.3439,-0.0611,-11.6352,-0.2831,-28.3075
2582,600651,飞乐音响,-0.3445,-0.0466,-21.6011,-0.0674,-7.7447
2583,000587,金洲慈航,-0.3456,-0.0489,-6.1758,-0.0836,-11.8144
2584,600170,上海建工,-0.3461,-0.0681,-18.1551,-0.0834,-10.4517
2585,600758,红阳能源,-0.3465,-0.0292,-21.7061,-0.0409,-5.2779
2586,600158,中体产业,-0.3469,-0.0116,,-0.0221,-2.8039
2587,001979,招商蛇口,-0.3478,-0.0073,-2.0052,-0.0102,-1.4466
2588,000555,神州信息,-0.3479,-0.0781,-37.1976,-0.1438,-14.5588
2589,000797,中国武夷,-0.3492,-0.0132,-8.6959,-0.0168,-2.7192
2590,000716,黑芝麻,-0.3493,-0.0511,-6.3876,-0.1305,-15.359000000000002
2591,300008,天海防务,-0.3495,-0.0342,-13.6987,-0.0522,-5.233
2592,000608,阳光股份,-0.3499,-0.0041,,-0.0069,-1.8383
2593,603828,柯利达,-0.3509,-0.0497,-5.4232,-0.0991,-9.9147
2594,600410,华胜天成,-0.35100000000000003,-0.0493,-77.6387,-0.0873,-11.9085
2595,600288,大恒科技,-0.35100000000000003,-0.0578,,-0.1457,-14.6927
2596,000662,天夏智慧,-0.3517,-0.006,,-0.172,-17.2063
2597,600501,航天晨光,-0.3519,-0.0348,,-0.069,-7.832999999999999
2598,002431,棕榈股份,-0.3519,-0.0127,,-0.0202,-3.5341
2599,300353,东土科技,-0.3538,-0.0239,-4.9689,-0.1666,-16.6676
2600,002076,雪莱特,-0.3547,-0.0428,-35.514,-0.1515,-16.6009
2601,600312,平高电气,-0.3548,-0.026000000000000002,-2.1590000000000003,-0.0576,-6.4264
2602,603269,海鸥股份,-0.3559,,-6.1142,,
2603,600864,哈投股份,-0.35600000000000004,-0.0264,-3.0222,-0.0813,-16.8269
2604,002751,易尚展示,-0.3575,-0.0236,,-0.0326,-5.9406
2605,300514,友讯达,-0.358,,-5.09,,
2606,001914,招商积余,-0.3581,-0.0176,,-0.0216,-3.6146
2607,300349,金卡智能,-0.3582,-0.0377,-2.0017,-0.2069,-22.6817
2608,300199,翰宇药业,-0.3583,-0.0164,-1.0238,-0.0633,-13.0702
2609,300531,优博讯,-0.3594,-0.0769,-1.7866,-0.4054,-46.2522
2610,300439,美康生物,-0.3596,-0.0367,-1.6149,-0.1754,-19.2317
2611,300445,康斯特,-0.3598,-0.0259,-2.1889,-0.4036,-40.3596
2612,002617,露笑科技,-0.3601,-0.031,-20.3054,-0.0982,-9.8838
2613,300010,立思辰,-0.3603,-0.0135,-6.0914,-0.0423,-5.0519
2614,002072,*ST凯瑞,-0.3612,-0.002,,-0.0022,-0.2235
2615,300572,安车检测,-0.3621,,-3.6359,,
2616,002474,榕基软件,-0.3621,-0.0196,-6.3375,-0.0682,-7.6883
2617,002253,川大智胜,-0.3623,-0.0142,-3.2594,-0.0981,-11.5738
2618,002580,圣阳股份,-0.3635,-0.0669,-12.0909,-0.17300000000000001,-25.3882
2619,601798,ST蓝科,-0.3637,-0.013999999999999999,-107.67200000000001,-0.047,-5.6737
2620,603717,天域生态,-0.365,,,,
2621,300267,尔康制药,-0.3653,-0.038,-1.1214,-0.3956,-44.3434
2622,002159,三特索道,-0.3662,-0.0152,,-0.0327,-4.0655
2623,002344,海宁皮城,-0.3667,-0.0146,-1.1159,-0.0276,-3.3186
2624,002542,中化岩土,-0.3668,-0.0356,-4.5568,-0.0923,-9.3528
2625,603000,人民网,-0.3673,-0.0303,-0.9291,-0.2573,-26.7981
2626,002161,远望谷,-0.3683,-0.02,-7.3485,-0.1662,-18.0501
2627,300419,浩丰科技,-0.3683,-0.0237,-2.526,-0.2614,-27.1435
2628,300043,星辉娱乐,-0.3702,-0.0235,-0.5072,-0.0437,-8.8217
2629,300172,中电环保,-0.3711,-0.0273,-3.5472,-0.0889,-9.5217
2630,002030,达安基因,-0.3712,-0.0397,-4.0878,-0.1093,-11.1141
2631,002653,海思科,-0.3724,-0.022000000000000002,-1.5413,-0.0772,-8.4762
2632,002334,英威腾,-0.3725,-0.0411,-23.7036,-0.2692,-28.4553
2633,000760,*ST斯太,-0.3727,-0.0078,,-0.0431,-4.8066
2634,603028,赛福天,-0.3728,-0.0377,-3.7663,-0.1109,-13.4288
2635,002482,广田集团,-0.373,-0.0434,-13.4878,-0.0778,-9.4248
2636,000796,凯撒旅业,-0.375,-0.1214,-18.0995,-0.2302,-23.0644
2637,002788,鹭燕医药,-0.3755,-0.1439,-27.1717,-0.2095,-21.086
2638,002229,鸿博股份,-0.377,-0.0384,,-0.0878,-10.173
2639,000606,顺利办,-0.3773,-0.0204,,-0.0722,-9.7607
2640,000851,高鸿股份,-0.3784,-0.0834,,-0.1495,-17.7528
2641,300555,路通视信,-0.3785,,-2.7485,,
2642,600879,航天电子,-0.3806,-0.0309,-9.1587,-0.0646,-7.1805
2643,002724,海洋王,-0.3809,-0.0309,-2.4967,-0.3578,-35.7848
2644,600066,宇通客车,-0.3816,-0.0713,-4.952,-0.1389,-14.7533
2645,600624,复旦复华,-0.3818,-0.0317,-7.2226,-0.0835,-14.2278
2646,002073,软控股份,-0.3823,-0.0136,,-0.0263,-3.7157
2647,002461,珠江啤酒,-0.3823,-0.0362,-18.9211,-0.0823,-16.4191
2648,000586,汇源通信,-0.3831,-0.0783,,-0.1619,-17.3984
2649,000632,三木集团,-0.3832,-0.0391,-119.9557,-0.0483,-6.7829999999999995
2650,300102,乾照光电,-0.3834,-0.0228,-139.5826,-0.0889,-13.6568
2651,002421,达实智能,-0.387,-0.0382,-4.6537,-0.092,-10.8787
2652,002397,梦洁股份,-0.3877,-0.053,-3.2072,-0.2016,-21.2977
2653,600740,山西焦化,-0.38799999999999996,-0.0204,,-0.0266,-3.7085
2654,000839,中信国安,-0.389,-0.0274,-3.7289,-0.065,-6.8336
2655,000655,金岭矿业,-0.3903,-0.0158,,-0.1638,-16.3952
2656,600072,中船科技,-0.3907,-0.0341,,-0.0875,-10.1265
2657,601218,吉鑫科技,-0.3909,-0.036000000000000004,-4.9707,-0.1007,-11.2691
2658,600356,恒丰纸业,-0.3925,-0.0488,-5.305,-0.1966,-19.9726
2659,000713,丰乐种业,-0.3929,-0.0487,-6.4001,-0.1856,-19.9201
2660,601001,大同煤业,-0.39299999999999996,-0.0209,-1.1664,-0.0339,-8.1585
2661,600685,中船防务,-0.3934,-0.0334,-581.1656,-0.042,-5.1498
2662,603421,鼎信通讯,-0.3935,,,,
2663,300442,普丽盛,-0.3936,-0.0371,-21.8516,-0.1702,-17.0596
2664,000788,北大医药,-0.3939,-0.0545,-23.1207,-0.0892,-8.9189
2665,000926,福星股份,-0.3939,-0.0302,-4.1156,-0.043,-9.8898
2666,300618,寒锐钴业,-0.3971,,-8.947000000000001,,
2667,600862,中航高科,-0.3974,-0.0123,,-0.0199,-2.3945
2668,600076,康欣新材,-0.3986,-0.0409,-1.2516,-0.1892,-21.7046
2669,603226,菲林格尔,-0.3988,,-6.5246,,
2670,603977,国泰集团,-0.3988,,-1.0818,,
2671,002235,安妮股份,-0.39899999999999997,-0.0456,-35.1999,-0.1254,-13.7903
2672,300693,盛弘股份,-0.3992,,-1.9286,,
2673,600888,新疆众和,-0.4,-0.0624,-59.3158,-0.0964,-19.28
2674,300560,中富通,-0.4,,-4.4945,,
2675,002765,蓝黛传动,-0.4002,-0.0667,-3.8311,-0.1993,-26.2465
2676,600776,东方通信,-0.4006,-0.0653,-14.9674,-0.3404,-35.8893
2677,600621,华鑫股份,-0.401,-0.037000000000000005,-1.2107,-0.0822,-16.6523
2678,000790,华神科技,-0.4019,-0.0382,-5.6761,-0.1185,-12.6182
2679,600677,*ST航通,-0.4022,-0.0877,-37.0527,-0.1389,-15.3711
2680,002236,大华股份,-0.4028,-0.065,-3.3489999999999998,-0.1674,-17.2843
2681,600847,万里股份,-0.4042,-0.0182,,-0.2655,-51.1691
2682,002364,中恒电气,-0.4057,-0.0441,-1.8417,-0.1882,-19.6978
2683,600667,太极实业,-0.4057,-0.0765,-9.3163,-0.1345,-28.4191
2684,000928,中钢国际,-0.4061,-0.0485,-6.0958,-0.0636,-6.3585
2685,000157,中联重科,-0.4068,-0.0132,,-0.0232,-3.9206
2686,601519,大智慧,-0.4071,-0.0172,,-0.1496,-15.3695
2687,300425,中建环能,-0.4081,-0.0219,-5.0259,-0.1077,-12.3645
2688,002766,*ST索菱,-0.4081,-0.0449,-4.6575,-0.1162,-12.1059
2689,600055,万东医疗,-0.4087,-0.0274,,-0.1646,-19.0116
2690,600682,南京新百,-0.4096,-0.0812,,-0.0922,-14.6622
2691,300668,杰恩设计,-0.4097,,-1.8383,,
2692,600302,标准股份,-0.4112,-0.0388,,-0.1757,-18.2341
2693,600510,黑牡丹,-0.4117,-0.0338,-9.4165,-0.0555,-8.9029
2694,002781,奇信股份,-0.4128,-0.0937,-7.4075,-0.1886,-18.8814
2695,002887,绿茵生态,-0.4128,,-1.2658,,
2696,000050,深天马A,-0.413,-0.0499,-11.1411,-0.146,-23.2218
2697,000732,泰禾集团,-0.4141,-0.017,-4.5427,-0.0213,-4.2111
2698,002497,雅化集团,-0.4144,-0.0377,-4.9392,-0.2099,-23.2683
2699,000544,中原环保,-0.415,-0.0176,-12.1137,-0.0303,-5.5453
2700,002117,东港股份,-0.4168,-0.0785,-3.0081,-0.3759,-39.1145
2701,603388,元成股份,-0.4172,,,,
2702,300395,菲利华,-0.4174,-0.0331,-3.2164,-0.1537,-18.1627
2703,000151,中成股份,-0.4174,-0.0501,-5.5082,-0.0828,-8.3009
2704,300409,道氏技术,-0.4204,-0.0273,-4.2463,-0.1128,-12.8086
2705,002767,先锋电子,-0.4211,-0.037000000000000005,-2.4331,-0.3196,-31.9625
2706,300129,泰胜风能,-0.4231,-0.0251,-2.0983,-0.0802,-8.2662
2707,600797,浙大网新,-0.4235,-0.0726,,-0.1581,-16.2044
2708,002502,鼎龙文化,-0.4238,-0.0224,-2.3981,-0.3982,-39.9645
2709,603019,中科曙光,-0.4245,-0.0618,-8.9565,-0.0902,-10.629000000000001
2710,000982,*ST中绒,-0.4246,-0.0113,,-0.0148,-2.4434
2711,000410,*ST沈机,-0.4251,-0.0286,,-0.0313,-4.4001
2712,600838,上海九百,-0.4253,-0.006,-0.4929,-0.0314,-5.426
2713,002368,太极股份,-0.4267,-0.0983,-40.3486,-0.1721,-17.5467
2714,002380,科远智慧,-0.4269,-0.0159,-8.9709,-0.1429,-15.3791
2715,603912,佳力图,-0.42700000000000005,-0.064,-2.6405,-0.1291,-15.458
2716,600783,鲁信创投,-0.4273,-0.0029,-0.3587,-0.0091,-7.7581
2717,603318,派思股份,-0.428,-0.0258,,-0.0482,-5.468
2718,600802,福建水泥,-0.4302,-0.0189,,-0.0268,-2.9561
2719,002374,丽鹏股份,-0.4311,-0.0384,-6.7471,-0.0869,-8.9836
2720,603822,嘉澳环保,-0.4312,-0.0526,-8.3411,-0.1121,-11.8517
2721,002538,司尔特,-0.4316,-0.0661,-5.8908,-0.2359,-52.2263
2722,300490,华自科技,-0.4318,-0.0496,-5.4564,-0.1219,-12.7617
2723,002738,中矿资源,-0.4341,-0.0126,,-0.0492,-5.497000000000001
2724,000158,常山北明,-0.4354,-0.0723,,-0.1417,-15.1163
2725,300326,凯利泰,-0.4395,-0.0281,-1.5869,-0.1269,-23.2233
2726,300317,珈伟新能,-0.4408,-0.0267,-3.8504,-0.0417,-6.7233
2727,600517,置信电气,-0.4411,-0.0664,-7.3486,-0.1094,-12.0251
2728,002151,北斗星通,-0.4427,-0.0343,,-0.1378,-16.7751
2729,300024,机器人,-0.4442,-0.0239,-2.7925,-0.1271,-19.5086
2730,600654,*ST中安,-0.4446,-0.0509,-5.6164,-0.0987,-15.1345
2731,300013,新宁物流,-0.4452,-0.0523,-15.5284,-0.1798,-20.424
2732,300430,诚益通,-0.446,-0.0408,-3.2505,-0.1344,-14.1331
2733,600629,华建集团,-0.446,-0.0946,-12.9525,-0.1185,-12.6041
2734,300338,开元股份,-0.4487,-0.0338,-15.2354,-0.2317,-23.5935
2735,002800,天顺股份,-0.4508,-0.0983,-11.6853,-0.25,-27.6431
2736,300311,任子行,-0.4544,-0.028999999999999998,-3.3645,-0.0965,-21.6078
2737,600722,金牛化工,-0.4549,-0.0528,-25.669,-0.33399999999999996,-33.893
2738,000423,东阿阿胶,-0.4553,-0.075,-1.2329,-0.4917,-51.692
2739,002316,亚联发展,-0.4561,-0.0365,-39.5158,-0.0672,-6.8512
2740,600560,金自天正,-0.4575,-0.0276,-5.85,-0.0468,-4.763
2741,002856,美芝股份,-0.4582,,-12.2575,,
2742,603606,东方电缆,-0.4584,-0.0859,-22.0436,-0.1633,-16.5546
2743,002778,高科石化,-0.4599,-0.0793,-5.4599,-0.4458,-45.4378
2744,002177,御银股份,-0.4611,-0.0568,-3.6422,-0.2575,-39.2449
2745,300382,斯莱克,-0.46399999999999997,-0.0281,-1.8780000000000001,-0.1326,-14.2358
2746,600615,丰华股份,-0.4651,-0.0176,-6.2834,-0.0741,-8.4631
2747,300325,德威新材,-0.4657,-0.0694,-16.727999999999998,-0.1392,-15.7854
2748,600397,安源煤业,-0.4662,-0.0294,,-0.0425,-5.9676
2749,300291,华录百纳,-0.4671,-0.0489,-6.0856,-0.2509,-25.0955
2750,002358,森源电气,-0.4676,-0.0409,-4.7193,-0.0758,-8.0844
2751,603030,全筑股份,-0.4685,-0.0506,-41.9871,-0.0782,-8.1391
2752,000833,粤桂股份,-0.4713,-0.0521,,-0.2413,-37.5871
2753,603389,亚振家居,-0.47200000000000003,,,,
2754,002849,威星智能,-0.4723,,-6.8853,,
2755,002152,广电运通,-0.4729,-0.0371,-2.121,-0.1634,-16.9497
2756,601188,龙江交通,-0.4729,-0.0106,-0.7093,-0.0433,-4.5149
2757,603366,日出东方,-0.4738,-0.0492,-5.367999999999999,-0.2125,-22.6028
2758,300670,大烨智能,-0.4748,,-5.6983,,
2759,002017,东信和平,-0.4754,-0.0899,-13.7458,-0.2039,-23.6671
2760,002816,和科达,-0.4755,,,,
2761,300281,金明精机,-0.4762,-0.0268,-5.7816,-0.0848,-11.3165
2762,002209,达意隆,-0.4767,-0.0684,-100.37200000000001,-0.1165,-12.2901
2763,000301,东方盛虹,-0.4768,-0.0158,-1.9442,-0.0551,-13.0742
2764,000592,平潭发展,-0.4777,-0.02,,-0.2439,-28.4513
2765,300287,飞利信,-0.48,-0.0271,-3.1141,-0.0597,-6.2943
2766,600773,西藏城投,-0.4801,-0.0141,-15.6343,-0.0186,-3.7772
2767,300248,新开普,-0.4805,-0.0411,-13.3882,-0.1275,-17.5713
2768,600462,*ST九有,-0.48100000000000004,-0.036000000000000004,,-0.1549,-24.0617
2769,300465,高伟达,-0.4811,-0.0684,-31.5264,-0.4736,-47.3627
2770,300190,维尔利,-0.4854,-0.0286,-3.6719999999999997,-0.0685,-8.8769
2771,002280,联络互动,-0.4864,-0.0167,-1.0631,-0.17,-19.3042
2772,300108,吉药控股,-0.4885,-0.0294,-2.1854,-0.1053,-29.8596
2773,300638,广和通,-0.4888,,-7.3432,,
2774,300369,绿盟科技,-0.4906,-0.0276,,-0.1409,-16.0034
2775,300212,易华录,-0.4919,-0.0373,-6.827000000000001,-0.0885,-10.1211
2776,300284,苏交科,-0.4936,-0.0433,-4.4222,-0.0893,-10.8139
2777,300275,梅安森,-0.4947,-0.0101,,-0.0309,-3.715
2778,300189,神农科技,-0.496,-0.0222,,-0.2397,-40.1548
2779,300106,西部牧业,-0.4962,-0.0276,,-0.0487,-5.4711
2780,601599,鹿港文化,-0.4965,-0.054000000000000006,-119.2312,-0.1406,-18.2087
2781,300523,辰安科技,-0.4966,,-12.2113,,
2782,000692,惠天热电,-0.4969,-0.0928,-4.2552,-0.1404,-14.453
2783,000042,中洲控股,-0.4972,-0.0341,-22.2402,-0.0428,-7.2485
2784,000671,阳光城,-0.4976,-0.016,-5.7775,-0.0199,-2.7956
2785,002663,普邦股份,-0.4983,-0.0345,-23.6628,-0.1071,-16.4237
2786,600257,大湖股份,-0.5005,-0.0566,-9.5557,-0.1202,-13.4852
2787,002112,三变科技,-0.5007,-0.043,-71.3859,-0.0648,-6.5173
2788,000676,智度股份,-0.5008,-0.0899,,-0.1585,-16.9596
2789,002356,*ST赫美,-0.5028,-0.0551,-6.2813,-0.1142,-11.6455
2790,300513,恒实科技,-0.5033,-0.0251,,-0.0875,-8.749
2791,601222,林洋能源,-0.5033,-0.0438,-2.8622,-0.1357,-18.5254
2792,300277,海联讯,-0.5042,-0.0164,,-0.0711,-7.4416
2793,603559,中通国脉,-0.5058,,-26.0483,,
2794,600372,中航电子,-0.5078,-0.0301,-9.2402,-0.0482,-6.2542
2795,002690,美亚光电,-0.5081,-0.0315,-1.8671,-0.3248,-45.9859
2796,002687,乔治白,-0.5092,-0.0599,-8.4081,-0.2889,-33.4354
2797,002302,西部建设,-0.5097,-0.0807,,-0.126,-14.7595
2798,600748,上实发展,-0.5101,-0.0156,-4.2268,-0.0231,-4.3279
2799,300468,四方精创,-0.5112,-0.0379,-4.1029,-0.7603,-78.3166
2800,002691,冀凯股份,-0.5126,-0.0305,-7.2117,-0.3473,-52.5259
2801,300517,海波重科,-0.5127,-0.0454,-5.6492,-0.083,-8.3724
2802,300339,润和软件,-0.5132,-0.0297,-5.6579999999999995,-0.0875,-13.1505
2803,002232,启明信息,-0.5135,-0.0553,-62.7547,-0.1745,-22.0671
2804,600155,华创阳安,-0.514,-0.0549,,-0.1246,-13.2061
2805,002642,*ST荣联,-0.5181,-0.0325,-31.4674,-0.1468,-19.2286
2806,300377,赢时胜,-0.5184,-0.0102,-21.7556,-0.5205,-70.4165
2807,600877,*ST电能,-0.5187,-0.0455,,-0.0446,-4.6956
2808,300142,沃森生物,-0.5197,-0.0158,,-0.0275,-4.156000000000001
2809,600289,*ST信通,-0.5218,-0.0516,-22.1182,-0.1565,-15.6471
2810,603860,中公高科,-0.5249,,-8.9106,,
2811,002121,科陆电子,-0.5283,-0.0206,-20.2723,-0.0268,-3.9736
2812,300567,精测电子,-0.5289,,,,
2813,603555,贵人鸟,-0.5293,-0.053,-3.3803,-0.1003,-24.1586
2814,300085,银之杰,-0.5293,-0.0705,-9.6209,-0.3105,-31.7909
2815,000961,中南建设,-0.5306,-0.0272,-17.0165,-0.033,-4.4752
2816,002046,轴研科技,-0.532,-0.0201,,-0.0502,-6.1116
2817,002375,亚厦股份,-0.5322,-0.0595,-9.7504,-0.1044,-11.56
2818,300273,和佳医疗,-0.5326,-0.0271,-1.9528,-0.0746,-15.7682
2819,603227,雪峰科技,-0.5336,-0.0224,,-0.0478,-7.4957
2820,002049,紫光国微,-0.5351,-0.0371,-2.5115,-0.141,-31.7457
2821,603138,海量数据,-0.5361,,-9.0237,,
2822,300416,苏试试验,-0.5375,-0.0514,-213.1822,-0.2507,-26.0935
2823,000798,中水渔业,-0.5379,-0.061,,-0.174,-19.0871
2824,002699,美盛文化,-0.5382,-0.0333,-3.1355,-0.2325,-27.0913
2825,300362,天翔环境,-0.5382,-0.0198,-32.5304,-0.0343,-5.9507
2826,600766,园城黄金,-0.5388,-0.0091,-1.1776,-0.0131,-1.3058
2827,300229,拓尔思,-0.5418,-0.0273,-18.8226,-0.1474,-15.8008
2828,002044,美年健康,-0.5419,-0.0382,,-0.1317,-14.5113
2829,300038,数知科技,-0.5428,-0.0271,-9.7951,-0.0896,-9.9557
2830,300079,数码科技,-0.5461,-0.0321,-2.47,-0.1645,-17.0457
2831,600807,ST天业,-0.547,-0.0285,,-0.0407,-5.6162
2832,002869,金溢科技,-0.5475,,-2.9089,,
2833,002335,科华恒盛,-0.5479999999999999,-0.0492,-6.8947,-0.0953,-12.5486
2834,300297,蓝盾股份,-0.5479999999999999,-0.0493,-6.4367,-0.0969,-15.7642
2835,000868,*ST安凯,-0.5482,-0.0761,,-0.0971,-10.4614
2836,002740,爱迪尔,-0.5489999999999999,-0.0925,-12.6808,-0.4013,-40.2727
2837,603800,道森股份,-0.5494,-0.0343,,-0.1811,-18.6249
2838,600406,国电南瑞,-0.5506,-0.05,-73.5311,-0.1066,-10.7359
2839,000617,中油资本,-0.5518,-0.0291,,-0.0376,-4.0485
2840,300205,天喻信息,-0.5545,-0.1266,-64.4658,-0.3919,-40.778
2841,603686,龙马环卫,-0.5558,-0.1312,-4.7962,-0.3269,-32.9712
2842,600589,广东榕泰,-0.5574,-0.0302,-5.9016,-0.0697,-10.6596
2843,600988,赤峰黄金,-0.5603,-0.0506,-10.544,-0.1241,-14.9395
2844,300077,国民技术,-0.5632,-0.0277,-3.3798,-0.235,-24.7354
2845,603861,白云电器,-0.5637,-0.0576,-6.0051,-0.1699,-18.1524
2846,002657,中科金财,-0.5646,-0.0352,-5.0034,-0.145,-20.3375
2847,002058,威尔泰,-0.5663,-0.0378,,-0.1951,-21.1257
2848,600100,同方股份,-0.5664,-0.0435,-0.4808,-0.0787,-9.7428
2849,601155,新城控股,-0.5672,-0.0084,,-0.0101,-1.3699
2850,300423,鲁亿通,-0.5677,-0.0294,-6.1445,-0.1534,-15.485999999999999
2851,300499,高澜股份,-0.5691,-0.0555,,-0.1381,-15.3962
2852,300141,和顺电气,-0.5693,-0.0347,-32.1912,-0.226,-22.680999999999997
2853,002077,大港股份,-0.5697,-0.034,-350.2006,-0.0525,-6.1291
2854,600571,信雅达,-0.5699,-0.0961,-9.7355,-0.3497,-35.0158
2855,000701,厦门信达,-0.57,-0.2215,-107.7343,-0.3196,-33.6232
2856,300264,佳创视讯,-0.5701,-0.0221,,-0.5264,-71.3194
2857,600687,*ST刚泰,-0.5708,-0.1172,-6.4249,-0.2248,-29.8579
2858,002051,中工国际,-0.5709,-0.0377,-4.8644,-0.0569,-5.9144
2859,600250,南纺股份,-0.5726,-0.0648,,-0.0764,-7.6976
2860,002465,海格通信,-0.5728,-0.0349,-9.5195,-0.1193,-20.276
2861,300148,天舟文化,-0.5752,-0.0169,-4.0656,-0.3095,-31.1482
2862,300556,丝路视觉,-0.5753,,,,
2863,000838,财信发展,-0.5769,-0.0249,-7.3336,-0.0375,-5.4401
2864,002140,东华科技,-0.5778,-0.0271,-8.5556,-0.0427,-4.2745
2865,600378,昊华科技,-0.5779,-0.0424,-50.4124,-0.1929,-19.3877
2866,601611,中国核建,-0.5803,,-37.9883,,
2867,002370,亚太药业,-0.5832,-0.0615,-4.8762,-0.1056,-19.4643
2868,002059,云南旅游,-0.5837,-0.0221,,-0.0453,-5.9191
2869,603180,金牌厨柜,-0.5844,,-18.0813,,
2870,002028,思源电气,-0.585,-0.0701,-8.0833,-0.2419,-24.7874
2871,000610,西安旅游,-0.5855,-0.0562,,-0.1621,-16.8916
2872,600539,ST狮头,-0.5861,-0.0064,,-0.0224,-2.256
2873,002830,名雕股份,-0.5877,,,,
2874,000918,嘉凯城,-0.589,-0.0136,,-0.0149,-1.9992
2875,002683,宏大爆破,-0.5903,-0.0423,,-0.099,-10.4373
2876,000413,东旭光电,-0.591,-0.0327,-2.5542,-0.0686,-15.3714
2877,300161,华中数控,-0.5926,-0.0498,,-0.1297,-14.5019
2878,600606,绿地控股,-0.593,-0.0453,-12.0437,-0.0512,-8.0907
2879,002689,远大智能,-0.596,-0.0328,,-0.0695,-8.2303
2880,300370,安控科技,-0.5978,-0.0125,,-0.0274,-2.8703
2881,002410,广联达,-0.5982,-0.0476,-3.2889,-0.7622,-76.9689
2882,603169,兰石重装,-0.5996,-0.0349,,-0.064,-7.2214
2883,603322,超讯通信,-0.5998,-0.1256,-100.0573,-0.2004,-20.0415
2884,600756,浪潮软件,-0.6006,-0.0372,-6.1826,-0.1323,-13.8836
2885,002065,东华软件,-0.6023,-0.0561,-3.72,-0.2231,-23.4434
2886,002506,协鑫集成,-0.6026,-0.1114,-17.4104,-0.1452,-17.8347
2887,002639,雪人股份,-0.6026,-0.0209,,-0.0646,-6.8834
2888,300371,汇中股份,-0.6038,-0.0222,,-0.3126,-35.0154
2889,000780,平庄能源,-0.6064,-0.0491,,-0.2511,-25.3598
2890,300492,山鼎设计,-0.608,-0.047,,-0.2354,-30.6963
2891,002312,三泰控股,-0.6085,-0.0314,,-0.099,-14.8294
2892,000514,渝开发,-0.611,-0.0126,,-0.023,-3.6623
2893,300583,赛托生物,-0.6111,,-5.073,,
2894,300098,高新兴,-0.6132,-0.0329,-2.2473,-0.1716,-18.2465
