,code,name,mbrg,nprg,nav,targ,epsg,seg
339,600507,方大特钢,-3.2063,51.6914,-23.5373,-4.4093,44.4444,-24.3993
340,300216,千山药机,84.5854,51.5938,16.1811,24.7049,-18.1818,14.4805
341,000830,鲁西化工,-10.2653,51.2701,4.7722,11.3137,51.6129,4.8205
342,603123,翠微股份,0.5055,51.1735,86.2939,15.6299,,86.8023
343,002054,德美化工,3.9793,51.1518,14.1306,5.4796,100.0,13.7776
344,000951,中国重汽,-24.3635,51.0816,-1.1503,-22.8589,33.3333,-0.5113
345,601598,中国外运,18.7009,50.548,6.5713,3.5006,,5.9912
346,002491,通鼎互联,-0.7427,50.4574,8.4392,29.2817,42.4973,8.6443
347,600406,国电南瑞,41.996,50.358999999999995,32.9806,23.6544,0.0,32.8479
348,002318,久立特材,11.1176,50.1975,9.4968,13.633,0.0,9.4013
349,600382,广东明珠,-77.2209,50.1786,15.4559,11.1496,40.0,18.4717
350,300075,数字政通,101.4686,50.1687,9.2471,18.082,33.3333,6.6664
351,600495,晋西车轴,-31.0953,50.1468,7.8953,5.6253,50.0,7.6679
352,002532,新界泵业,6.3419,49.7139,16.4139,12.0641,44.4444,11.7526
353,600654,*ST中安,6.7018,49.7009,8.45,5.1346,47.8261,6.3651
354,600222,太龙药业,23.467,49.4821,4.709,7.0514,37.7778,3.486
355,002156,通富微电,4.74,49.4731,1.3436,-0.4831,40.0,1.3436
356,002443,金洲管道,6.7102,49.4062,5.7879,15.6729,-11.1111,6.377000000000001
357,601888,中国国旅,18.5406,49.3295,21.8785,20.5439,48.0557,21.49
358,000990,诚志股份,40.5133,49.3243,0.2056,-7.6477,26.0,0.8952
359,300017,网宿科技,50.1811,49.1469,12.8956,23.5598,55.8889,12.8956
360,002358,森源电气,17.7947,48.8438,17.0247,15.1009,-25.0,17.0293
361,601139,深圳燃气,-5.775,48.6033,10.7831,11.3069,0.0,11.4228
362,002549,凯美特气,46.5523,48.5819,3.5688,18.173,0.0,3.5688
363,600775,南京熊猫,-23.9978,48.4765,6.4793,11.6858,62.1495,6.6486
364,000722,湖南发展,7.2651,48.3617,8.732000000000001,8.5916,48.5915,8.732000000000001
365,300054,鼎龙股份,63.5969,48.2202,12.0328,31.8805,-61.5385,1.7086
366,601117,中国化学,30.8848,47.8928,22.4625,30.098000000000003,62.5,18.8997
367,300293,蓝英装备,213.1749,47.7567,14.9391,99.0791,-19.2308,14.8554
368,002228,合兴包装,28.9451,47.6763,3.7222,13.0484,33.3333,3.1049
369,000407,胜利股份,20.4245,47.4601,-6.3978,-10.8503,127.2727,-10.8923
370,600433,冠豪高新,27.4465,47.2082,12.8911,18.4511,0.0,12.8911
371,300141,和顺电气,27.7175,46.8754,10.5137,5.5856,51.6793,10.5137
372,600898,国美通讯,16.3569,46.791000000000004,9.1098,9.4113,46.0526,9.1098
373,002161,远望谷,173.2846,46.746,7.6863,12.9475,-33.3333,6.9717
374,300281,金明精机,8.524,46.692,9.1717,8.9262,50.0,9.1717
375,300004,南风股份,34.1453,46.5028,5.5353,3.1427,42.8571,3.3351
376,002579,中京电子,4.1246,46.1265,0.8266,-3.3402,0.0,0.8266
377,600663,陆家嘴,48.7937,46.106,5.9557,18.1018,46.3892,7.2572
378,002194,武汉凡谷,-10.7025,45.8985,-4.6634,-3.5638,46.0784,-4.6634
379,002081,金螳螂,30.3108,45.8223,35.8134,71.6525,-4.2938,33.9739
380,000882,华联股份,18.5533,45.7156,13.5026,38.5008,79.4118,-0.3437
381,002550,千红制药,40.2354,45.6508,6.4242,6.0736,44.4444,6.8367
382,002440,闰土股份,13.6855,45.6016,5.1237,5.2237,42.1053,4.6108
383,002617,露笑科技,27.6122,45.6004,1.4851,39.9137,75.0,2.2321
384,002625,光启技术,37.5435,45.3202,7.2905,13.3197,0.0,7.2905
385,000517,荣安地产,352.3806,45.208,21.8854,-3.4524,45.18899999999999,21.8854
386,600488,天药股份,-7.0266,45.148,35.4241,28.8437,-3.2258,35.8512
387,300005,探路者,36.4714,45.119,37.2124,48.5631,10.4153,33.5642
388,000151,中成股份,66.2778,44.5739,5.7237,37.8161,45.2381,5.7483
389,000961,中南建设,46.9395,44.4346,16.985,33.945,16.6667,19.0148
390,600856,ST中天,3.2933,44.3681,9.6233,2.9638,45.4545,9.6721
391,000981,ST银亿,6.7181,44.2247,20.0393,18.6764,33.3333,23.8881
392,000506,中润资源,42.7054,44.1917,24.1625,-14.9306,45.6098,26.5301
393,002709,天赐材料,16.5851,44.1593,15.9655,14.7186,-100.0,16.6621
394,002224,三力士,-9.6743,43.8297,77.2756,56.7399,66.6667,78.5103
395,000750,国海证券,,43.5094,4.3282,6.1588,-44.4444,3.2622
396,002438,江苏神通,25.0014,43.2303,7.3455,8.0232,-27.5,7.3455
397,300071,华谊嘉信,30.9236,43.1845,8.9772,33.1414,-12.5,7.9347
398,002484,江海股份,4.7447,43.1609,6.5437,11.267000000000001,5.0053,7.2287
399,002503,搜于特,33.2061,43.0677,11.5786,18.142,-18.5185,11.5786
400,600655,豫园股份,9.9888,42.9707,13.1453,5.3867,40.8163,14.3439
401,000997,新大陆,20.1291,42.6783,7.5612,28.4875,62.5,6.5503
402,600724,宁波富达,2.8266,42.4402,12.9806,4.7105,17.8478,11.0516
403,600738,兰州民百,2.6517,42.4214,125.7522,66.9472,1.8018,125.8248
404,002244,滨江集团,81.16199999999999,42.4061,15.2944,17.4083,37.5,22.6363
405,300001,特锐德,43.4859,42.3231,10.077,39.0807,28.5714,3.8198
406,300202,聚龙股份,55.6366,42.0937,19.1318,30.1986,-25.0,19.1318
407,600292,远达环保,-49.2303,41.9183,1.7691,-28.5712,49.5327,6.5916
408,300032,金龙机电,-9.8322,41.7806,6.7379,32.4665,70.068,-0.1252
409,002451,摩恩电气,23.6731,41.7635,1.7828,22.0054,0.0,1.5239
410,002482,广田集团,39.303000000000004,41.7571,14.8829,30.116,-13.3333,13.6961
411,002364,中恒电气,5.5678,41.7131,30.4393,27.1577,10.0,30.4393
412,002595,豪迈科技,48.2451,41.5176,4.837,6.047000000000001,41.0,4.837
413,002013,中航机电,817.3687,41.3916,686.3815,1524.18,-57.0389,669.8389999999999
414,600351,亚宝药业,58.4942,41.1485,39.4851,27.7636,25.0,40.2727
415,000055,方大集团,29.2782,41.1233,0.7938,8.3522,0.0,2.4725
416,002649,博彦科技,81.6557,41.1073,8.0387,50.1625,-6.6667,7.8826
417,300198,纳川股份,56.3896,40.7114,12.3538,13.2064,-6.1224,12.5322
418,600839,四川长虹,19.3749,40.663000000000004,5.917999999999999,6.2336,39.738,4.5686
419,002433,太安堂,20.4686,40.5718,87.8443,58.8229,-12.5,84.001
420,000909,数源科技,-15.5124,40.5319,2.7684,-4.6119,0.0,3.8342
421,000890,法尔胜,-16.7807,40.494,0.8159,-8.5381,42.8571,0.2351
422,002398,垒知集团,43.0872,40.4873,15.209000000000001,29.9507,8.3333,14.9978
423,600985,淮北矿业,31.8367,40.3964,90.4115,78.5032,40.0,108.0939
424,002570,贝因美,31.5704,40.1909,8.7033,13.895,38.8889,8.7033
425,002324,普利特,49.2307,40.0852,12.7613,27.1678,45.8182,12.7613
426,600167,联美控股,17.503,40.0821,18.824,25.9762,40.1157,18.8736
427,600638,新黄浦,16.3733,40.0479,6.5721,21.2479,26.9547,7.0943
428,000333,美的集团,20.113,40.012,17.4177,4.7075,,28.8578
429,002429,兆驰股份,31.0286,39.6531,14.9749,27.9825,40.0,14.9749
430,600277,亿利洁能,-19.9228,39.5035,3.2303,20.9252,-18.797,3.0948
431,000802,北京文化,5.5841,39.4118,3.0314,3.0977,17.6471,2.9589
432,600420,现代制药,43.0701,39.1632,25.682,75.3653,16.5094,11.103
433,300147,香雪制药,50.2503,39.1193,12.6931,51.1186,16.6667,10.8742
434,002108,沧州明珠,-1.3186,39.1075,59.1724,38.0741,16.6667,61.5037
435,300076,GQY视讯,34.2387,39.0711,0.2998,1.9198,66.6667,0.2647
436,600403,大有能源,16.1307,39.0438,111.1172,55.5882,3.4057,125.29700000000001
437,002221,东华能源,28.6329,38.9731,88.2155,36.1577,-4.7619,94.1888
438,000626,远大控股,31.114,38.9461,5.1168,13.7162,40.9556,4.1746
439,002372,伟星新材,4.2682,38.8226,3.6079,-8.3703,36.3636,3.6079
440,000766,通化金马,-28.0649,38.6473,2.4744,6.303999999999999,38.8158,2.4744
441,000700,模塑科技,18.0689,38.6034,14.8639,-0.6922,38.6655,17.1884
442,600305,恒顺醋业,19.5344,38.5748,19.9661,-17.7553,16.6667,19.1413
443,002076,雪莱特,28.0552,38.5629,4.4538,15.5383,36.2205,4.6111
444,600315,上海家化,25.6028,38.4541,55.7614,46.4777,33.3333,56.3937
445,600826,兰生股份,-16.7053,38.4499,10.5849,9.2873,40.0,10.5938
446,000825,太钢不锈,10.9655,37.9949,3.5816,4.4376,40.625,4.3559
447,002335,科华恒盛,5.6118,37.986999999999995,8.6304,11.9515,0.0,8.6304
448,002037,保利联合,30.154,37.9358,82.8987,72.9361,11.1111,92.7863
449,600518,ST康美,30.2129,37.9322,15.5641,20.1716,38.0435,15.4246
450,002146,荣盛发展,30.7621,37.8626,32.1506,48.9274,33.3333,33.3977
451,002216,三全食品,24.7783,37.8343,5.5048,16.9552,35.0,5.3187
452,300040,九洲电气,-53.3353,37.8328,45.1343,25.8491,50.0,48.8337
453,000566,海南海药,66.0597,37.7717,11.9491,36.9529,-29.391,8.6578
454,002613,北玻股份,-16.9897,37.494,-2.026,3.4086,-61.0,-1.3547
455,300104,乐视网,23.9579,37.391,21.1781,68.9601,-26.087,18.7457
456,600378,昊华科技,6.6509,37.2187,10.4543,9.9951,26.3158,10.554
457,600778,友好集团,50.102,37.1108,29.6278,29.8116,-12.3377,27.2489
458,000826,启迪环境,37.396,37.0622,123.1325,46.3067,-13.5802,133.0897
459,300105,龙源技术,88.833,36.8451,12.845,13.444,-33.3333,11.7971
460,300019,硅宝科技,16.2558,36.8072,8.4349,11.7856,28.5714,9.4579
461,300215,电科院,39.9834,36.5642,8.8057,37.2284,-33.3333,8.8057
462,300300,汉鼎宇佑,28.14,36.5437,10.015,22.9814,0.0,9.074
463,002509,天广中茂,35.3918,36.1491,17.2899,18.5336,-33.3333,17.2899
464,300133,华策影视,58.3452,36.0532,18.4867,25.3125,-35.2941,18.093
465,002051,中工国际,-21.9893,36.0127,81.7766,46.1692,-7.6923,65.9907
466,600837,海通证券,,35.9474,29.3984,21.3436,15.3846,29.996
467,002542,中化岩土,78.6115,35.8119,7.7075,13.5067,-36.3636,7.7075
468,300332,天壕环境,0.0084,35.7687,153.3217,45.8083,0.0,148.7406
469,002462,嘉事堂,30.2819,35.7632,2.6799,20.3306,33.3333,2.6093
470,601618,中国中冶,-2.7405,35.6675,-9.3702,-4.6918,0.0,-14.0536
471,002540,亚太科技,18.4175,35.6621,2.6180000000000003,3.9189,36.3636,2.71
472,600527,江南高纤,-8.051,35.5358,14.0349,12.504000000000001,-37.5,14.1931
473,600967,内蒙一机,10.1505,35.2428,75.2903,33.4989,8.9888,91.2892
474,600978,宜华生活,31.781,35.1587,6.76,11.3644,33.3333,6.76
475,601186,中国铁建,34.3169,35.0672,12.0676,14.9874,30.0,11.5997
476,300110,华仁药业,59.7979,35.0473,5.4108,28.4947,33.3333,5.4108
477,002148,北纬科技,3.5064,35.0211,9.7513,11.6366,28.5714,9.7513
478,601668,中国建筑,21.4201,34.9625,18.1524,27.9146,33.3333,14.8121
479,600743,华远地产,84.9987,34.6605,18.5606,37.1251,0.0,17.4213
480,002185,华天科技,73.998,34.6149,6.3029,12.2501,-15.2846,6.0827
481,002646,青青稞酒,31.0288,34.5912,14.9831,16.0924,34.6111,14.9831
482,600098,广州发展,23.4684,34.5603,33.8567,47.2964,40.153,40.7672
483,300039,上海凯宝,26.1054,34.5462,7.3575,8.655,36.8421,7.3575
484,002551,尚荣医疗,27.6823,34.5295,3.748,14.8573,-8.3333,3.6432
485,300148,天舟文化,34.6037,34.5095,1.4351,2.0114,-25.0,0.8568
486,600143,金发科技,10.3392,34.394,5.1456,-2.8649,-20.0,5.2841
487,300067,安诺其,61.305,34.3684,1.1735,0.6704,33.3333,1.1657
488,002638,勤上股份,43.7549,34.3097,5.9914,23.6354,-33.3333,6.4025
489,002129,中环股份,34.4849,34.0476,91.3243,38.7862,70.1493,102.4201
490,000570,苏常柴A,-3.6647,34.0057,1.1278,5.7004,0.0,1.0397
491,600521,华海药业,32.2283,33.7004,26.8816,36.7248,35.7143,26.38
492,601000,唐山港,8.0333,33.4314,13.0258,7.021,-27.0073,12.9263
493,002104,恒宝股份,28.7375,33.3915,15.0017,23.4626,20.0,15.4653
494,002658,雪迪龙,22.319000000000003,32.9984,7.7659,6.1827,28.5714,7.7659
495,600373,中文传媒,-14.0066,32.9263,34.1941,22.9067,28.5714,34.8841
496,601166,兴业银行,,32.8286,46.1333,31.9546,11.6883,46.24100000000001
497,002225,濮耐股份,13.7163,32.571999999999996,3.0462,10.3634,33.3333,2.158
498,600019,宝钢股份,-2.0218,32.495,4.9058,-6.2344,42.8571,3.1516
499,300055,万邦达,60.8496,32.4628,4.7796,6.5851,32.2086,4.8145
500,600257,大湖股份,8.7113,32.3241,2.2289,13.3832,-1.3825,2.4249
501,000705,浙江震元,3.0475,32.3012,102.4322,40.1957,-0.3333,104.1297
502,002608,江苏国信,0.5509,32.1908,3.2178,25.111,40.0,3.1735
503,000989,九芝堂,24.166999999999998,32.1193,3.3304,5.4906,33.3333,3.3211
504,300061,旗天科技,32.7497,32.1073,-0.5272,1.0136,-50.0,-0.7529
505,300289,利德曼,21.0435,32.0866,12.738,26.3089,7.1429,12.738
506,600499,科达洁能,16.5246,31.9681,24.0909,17.7961,28.1553,25.7284
507,300124,汇川技术,34.1812,31.9535,8.5128,10.1046,-28.5714,8.3744
508,600606,绿地控股,-38.4849,31.8865,3.8865,9.5053,28.125,3.8791
509,000793,华闻集团,0.7414,31.865,-6.5784,9.2978,64.2857,-8.9295
510,300062,中能电气,34.0481,31.846999999999998,3.6105,9.8845,20.0,4.1789
511,300339,润和软件,24.4053,31.8245,155.3258,107.6012,4.7619,156.5369
512,300263,隆华科技,38.9506,31.7866,6.8952,21.2356,-38.4615,6.845
513,002375,亚厦股份,20.148,31.7788,24.4922,41.4609,-12.5,23.7059
514,600637,东方明珠,38.3546,31.7603,18.2903,23.1429,31.8,19.6244
515,300090,盛运环保,45.6844,31.7271,12.2417,55.9827,19.2377,8.6197
516,601258,ST庞大,4.6856,31.6785,-8.4342,16.6775,28.5714,-8.5197
517,002022,科华生物,18.008,31.6768,7.1522,6.9892,33.0123,5.6996
518,300157,恒泰艾普,80.7105,31.5373,27.8991,35.6453,0.0,22.366999999999997
519,002038,双鹭药业,39.194,31.53,23.6345,24.0915,31.3057,24.6713
520,600610,*ST毅达,-33.3831,31.4601,-26.9413,-1.41,25.0,-26.5945
521,000812,陕西金叶,42.8663,31.4491,10.2735,9.022,45.1613,9.193
522,300182,捷成股份,5.2862,31.3921,22.9954,18.8196,21.9512,20.8192
523,600757,长江传媒,23.7183,31.2603,14.0263,16.1939,25.0,13.1325
524,300068,南都电源,25.3983,31.1925,5.438,20.2804,28.5714,4.4521
525,002537,海联金汇,59.2283,31.0732,14.8761,54.8554,-33.3333,5.1782
526,601377,兴业证券,,30.9643,3.4878,15.4074,25.0,3.9259
527,300026,红日药业,149.9524,30.9327,31.8413,28.1006,0.0,42.7558
528,002325,洪涛股份,24.3249,30.7375,14.6396,38.1152,-36.8421,14.6396
529,002392,北京利尔,12.9516,30.6709,4.8277,6.2165,32.1429,4.9148
530,600172,黄河旋风,32.1275,30.623,8.7617,24.7544,-23.1276,8.7617
531,002042,华孚时尚,23.0528,30.5801,1.7630000000000001,2.3899,-16.6667,1.7664
532,600161,天坛生物,21.0518,30.4222,19.2724,49.4458,35.7143,21.315
533,002408,齐翔腾达,76.0884,30.391,6.6269,46.8204,6.25,6.6269
534,002063,远光软件,13.9399,30.3596,37.7947,33.3765,-3.2169,37.7947
535,002278,神开股份,18.5644,30.3476,0.1519,2.0797,0.0,0.1225
536,600809,山西汾酒,26.2489,30.2998,38.63,13.8129,-23.8333,44.3871
537,000963,华东医药,13.3143,30.2466,30.5202,10.7017,31.3704,30.7832
538,002589,瑞康医药,34.8255,30.171,13.7281,35.368,29.6,12.8863
539,600182,S佳通,1.8718,30.1061,23.7695,10.1985,30.0813,30.3351
540,002656,ST摩登,31.0185,30.06,24.2678,32.1105,9.2308,19.1369
541,300203,聚光科技,14.7225,30.0511,10.4868,7.7651,56.5,9.9972
542,600409,三友化工,16.3825,29.9885,-1.1657,19.8276,-17.8571,-1.1543
543,002062,宏润建设,18.0095,29.9596,7.8906,16.1591,-11.1111,4.7654
544,600118,中国卫星,17.2267,29.7851,27.9256,24.2398,0.0,18.4134
545,600422,昆药集团,18.8646,29.7239,15.5526,37.8939,32.6867,15.2467
546,002415,海康威视,31.3031,29.627,27.3474,28.1152,-37.1429,27.2225
547,600017,日照港,30.4385,29.551,32.3943,28.3865,20.0,33.7059
548,002351,漫步者,6.53,29.4448,2.7732,1.3499,25.0,2.7761
549,300204,舒泰神,174.8805,29.3832,12.9802,22.1568,-35.7143,12.9802
550,000560,我爱我家,16.0499,29.2673,12.9995,2.1305,-6.9767,1.2269
551,000538,云南白药,19.5156,29.1046,26.5161,19.0991,28.5714,26.5161
552,600558,大西洋,-11.280999999999999,29.0724,2.7812,4.5515,19.7531,1.7802
553,002497,雅化集团,17.6736,29.0722,10.3983,16.7056,-21.8889,6.4568
554,300271,华宇软件,10.0149,29.0065,15.1357,16.8909,33.8,13.4902
555,601688,华泰证券,,28.9186,3.7564,-10.4378,24.3333,3.58
556,300031,宝通科技,7.004,28.8692,12.8877,19.8299,-12.5,12.8877
557,002292,奥飞娱乐,18.65,28.8305,10.2686,19.7964,-12.5,7.8921
558,002500,山西证券,,28.7859,1.208,-4.2559,37.0,1.1904
559,300024,机器人,4.3834,28.7628,17.3662,19.7713,29.8889,17.8295
560,002247,聚力文化,21.476999999999997,28.6178,74.8757,66.0787,33.3333,77.5654
561,002065,东华软件,29.5864,28.5978,22.9073,21.8546,-1.0465,22.9104
562,600613,神奇制药,12.4578,28.5164,7.5439,9.2413,28.0,7.5997
563,002345,潮宏基,19.5345,28.4665,9.7721,56.2574,25.9259,5.62
564,300155,安居宝,44.8682,28.4264,0.2394,3.0328,50.0,0.2902
565,002605,姚记科技,10.8214,28.3627,7.01,2.8254,-38.9375,5.1943
566,002262,恩华药业,15.3996,28.2892,23.0168,28.5886,28.7293,23.4509
567,600108,亚盛集团,14.7061,28.1084,54.6431,39.1915,12.6316,55.3885
568,002394,联发股份,34.0063,28.0986,9.7847,40.4813,25.0,7.8642
569,002170,芭田股份,4.5703,28.0564,77.4226,90.7771,8.9744,78.8434
570,002508,老板电器,27.5021,27.9746,15.6326,17.4655,29.4118,14.9122
571,300196,长海股份,64.6409,27.8335,8.4281,37.9132,25.1043,8.3975
572,002360,同德化工,-28.039,27.7309,22.0286,38.4942,14.2857,9.3777
573,002258,利尔化学,26.6294,27.7098,11.0237,23.6912,50.0,10.755
574,000758,中色股份,69.1863,27.6519,34.6365,17.3226,-52.8302,77.2212
575,300181,佐力药业,23.8462,27.642,3.6241,2.182,-28.5714,3.6241
576,601515,东风股份,4.6233,27.619,22.1762,17.1954,14.2857,21.570999999999998
577,002521,齐峰新材,14.2002,27.6141,4.3811,24.6498,-35.7143,4.3811
578,601929,吉视传媒,17.6413,27.5766,10.0437,-5.7918,-2.6786,9.5745
579,002308,威创股份,18.1892,27.3791,10.6383,7.6386,22.2222,10.6383
580,000049,德赛电池,62.9056,27.3566,17.6832,29.1331,20.8712,17.7507
581,000733,振华科技,-21.8513,27.2847,2.761,2.803,25.0,3.181
582,600714,金瑞矿业,47.6105,27.2091,12.9011,11.2205,27.4809,12.9011
583,000572,*ST海马,13.9768,27.1837,5.3541,-3.6767,37.1212,2.9535
584,000980,众泰汽车,9.0351,27.1414,2.7060000000000004,5.2146,16.6667,2.6668
585,000685,中山公用,7.3896,27.1282,6.9423,4.4505,0.0,7.372000000000001
586,000938,紫光股份,28.6705,27.0485,33.9529,30.2247,21.0526,18.6947
587,600602,云赛智联,20.9437,26.9272,-0.2277,-0.1389,16.25,3.8455
588,002556,辉隆股份,8.1842,26.8379,5.3341,10.2696,-33.3333,0.9469
589,002367,康力电梯,17.5245,26.663,9.7521,12.9446,26.8456,9.7521
590,600756,浪潮软件,100.9642,26.4299,-4.4723,12.091,-20.0,-4.5132
591,600823,世茂股份,24.7738,26.2984,8.1156,10.3718,5.5556,20.8656
592,002376,新北洋,-1.1674,26.2346,11.6112,10.043,25.0,11.7094
593,600612,老凤祥,26.3176,26.2149,30.3099,4.8938,5.4677,26.3734
594,000860,顺鑫农业,4.5187,26.1853,0.456,23.4977,26.3158,1.7847
595,000551,创元科技,-1.814,25.9792,0.0325,5.3135,-25.0,0.1058
596,600085,同仁堂,20.8668,25.8673,16.8307,28.9691,24.7863,14.8259
597,600185,格力地产,62.0755,25.8272,26.9333,15.8579,25.0,25.6205
598,601222,林洋能源,12.9321,25.7311,14.08,14.6958,0.0,14.1236
599,300070,碧水源,28.0493,25.7095,20.0986,20.2788,-33.3333,19.4176
600,600750,江中药业,-24.2955,25.701,7.695,17.4187,22.7273,7.7658
601,300299,富春股份,43.3909,25.6358,4.621,10.5292,0.0,2.5669
602,600331,宏达股份,-37.4624,25.5695,-27.4367,-10.3006,-85.4369,-41.1257
603,600015,华夏银行,,25.5505,17.4712,21.5187,26.4706,17.4771
604,002663,普邦股份,16.3648,25.3386,14.0376,18.7526,-41.6667,14.0376
605,002507,涪陵榨菜,8.8316,25.3019,8.6634,6.119,25.0,8.6634
606,600481,双良节能,18.5078,25.2713,3.4714,27.7938,42.9003,4.8314
607,000534,万泽股份,49.9652,25.2656,14.084000000000001,6.8422,22.5806,14.084000000000001
608,002434,万里扬,-13.0816,25.205,3.4330000000000003,6.0016,22.2222,3.3742
609,002678,珠江钢琴,10.0663,25.1745,86.199,44.6235,8.3333,86.6451
610,002085,万丰奥威,8.0345,25.1622,6.7741,17.6486,28.5714,5.0101
611,600960,渤海汽车,-23.4027,25.1055,4.5042,6.8321,23.4568,4.1008
612,002100,天康生物,23.3741,25.1047,10.1258,7.6991,30.7692,7.6428
613,002412,汉森制药,20.2483,24.9611,9.5705,13.780999999999999,21.4286,9.5705
614,300175,朗源股份,21.3587,24.8975,3.6301,28.8528,-36.7568,3.6301
615,000058,深赛格,20.4085,24.8362,4.0231,4.0991,23.1132,4.0022
616,600594,益佰制药,18.5236,24.6851,26.5127,15.7917,25.5319,27.2877
617,300042,朗科科技,60.5275,24.6759,1.2024,-2.57,-38.75,1.2024
618,600976,健民集团,38.3299,24.6752,3.4403,11.8103,23.0769,3.1912
619,002422,科伦药业,18.256,24.5899,14.513,54.3746,22.8571,12.5364
620,300014,亿纬锂能,39.7938,24.4271,13.9073,19.3577,22.2222,13.4838
621,002253,川大智胜,116.6729,24.323,6.086,11.7268,-36.0,4.7839
622,600639,浦东金桥,29.3592,24.2295,6.9467,4.4534,22.5088,6.7375
623,601800,中国交建,8.7092,24.1823,11.511,17.3941,10.0,13.1769
624,300016,北陆药业,25.3583,24.1668,6.9929,11.6911,24.162,6.9929
625,601216,君正集团,-5.4189,23.9765,7.4452,9.145,-39.7112,7.5475
626,600337,美克家居,19.9019,23.9154,1.4125,2.5703,33.3333,1.4125
627,000589,贵州轮胎,-19.7857,23.8588,4.5921,-4.5961,16.6667,4.8496
628,300250,初灵信息,24.7223,23.8534,7.278,8.1586,-45.3333,4.7877
629,002437,誉衡药业,64.5399,23.8319,10.0768,15.1753,16.6667,7.6426
630,000915,山大华特,26.2695,23.784000000000002,23.4051,13.4369,27.1956,23.7713
631,300012,华测检测,28.2788,23.6386,8.5105,14.1657,25.0,8.4925
632,002032,苏泊尔,18.1904,23.4361,10.7043,12.452,13.1818,10.1709
633,300285,国瓷材料,33.4993,23.2851,13.0336,14.1116,14.2857,13.0336
634,002317,众生药业,24.2927,23.2012,1.8478,5.1388,-40.0,1.8478
635,601360,三六零,25.4759,23.1072,13.5644,22.2944,17.4747,13.6648
636,300244,迪安诊断,48.1299,23.0746,10.8322,20.6396,-29.1667,9.8691
637,002681,奋达科技,11.8107,23.0424,112.8675,71.5087,-8.3333,113.2139
638,300197,铁汉生态,33.3961,22.9832,15.0645,71.6697,-32.0,13.444
639,600987,航民股份,10.1715,22.8967,11.3199,6.1873,22.0,12.3896
640,002591,恒大高新,95.9305,22.8699,2.6304,12.7281,0.0,2.6304
641,002142,宁波银行,,22.8217,18.5185,58.7681,22.2222,18.5185
642,000998,隆平高科,19.3119,22.7884,16.5833,6.7317,-13.5714,14.3121
643,601169,北京银行,,22.4907,16.1712,14.95,2.1739,16.1728
644,300288,朗玛信息,20.2758,22.4519,17.5395,16.3571,6.0606,17.5395
645,600383,金地集团,143.9329,22.4057,21.0847,14.2865,33.3333,14.4436
646,300302,同有科技,10.7222,22.3858,5.3437,4.0346,0.0,5.3437
647,600426,华鲁恒升,28.1075,22.2519,9.012,4.8518,27.5,9.012
648,300043,星辉娱乐,348.6641,22.1973,21.5616,66.0311,20.0,12.4867
649,300170,汉得信息,26.5083,22.0842,16.7508,17.2791,25.0,15.797
650,002607,中公教育,14.8424,22.0742,10.0199,57.1394,-39.1304,6.7512
651,600731,湖南海利,-4.5588,22.0676,3.6353,8.0818,-2.8571,2.3225
652,000513,丽珠集团,18.230999999999998,22.0213,6.5639,30.8287,25.0,6.6099
653,000559,万向钱潮,8.4957,21.9366,-2.654,15.3434,17.2414,-4.9919
654,300287,飞利信,24.8079,21.8435,9.8772,15.7885,20.0,9.5165
655,600199,金种子酒,12.0317,21.7551,26.3721,26.4885,21.0,26.3938
656,300020,银江股份,31.6919,21.7467,17.4206,32.7702,33.3333,16.3657
657,002210,*ST飞马,158.385,21.6501,10.0011,46.0325,-11.1111,10.0683
658,000887,中鼎股份,22.0304,21.5495,27.7593,23.5487,28.3529,36.5336
659,300210,森远股份,56.7394,21.471999999999998,12.1363,54.424,-34.6154,12.1363
660,002158,汉钟精机,-3.8655,21.4651,2.0591,0.953,21.4286,2.8149
661,000541,佛山照明,11.0292,21.4602,6.0424,9.5145,16.6667,6.0969
662,002523,天桥起重,-1.8279,21.3477,0.431,-2.309,-33.3333,0.0944
663,300298,三诺生物,17.4181,21.3341,3.2458,15.0986,22.4865,3.2458
664,300290,荣科科技,42.7789,21.2833,11.8355,14.8144,-5.7143,11.9033
665,002251,步步高,13.2959,21.2574,88.9296,37.5493,21.2527,88.9296
666,300047,天源迪科,143.8544,21.2314,0.3492,14.4762,11.7391,0.1055
667,601877,正泰电器,15.9556,21.1895,6.4722,16.2436,20.0,-0.3435
668,600004,白云机场,6.5218,21.1224,5.9648,-1.2801,19.7452,5.6597
669,300334,津膜科技,27.7303,20.9859,241.8716,176.0316,-11.1111,236.3278
670,002140,东华科技,0.7072,20.9353,25.4295,16.4531,25.0,25.268
671,600448,华纺股份,13.0981,20.8856,-7.3502,-2.8188,0.0,-5.1794
672,600016,民生银行,,20.8762,27.9533,36.515,14.7059,28.1314
673,600141,兴发集团,18.9622,20.7968,68.6013,45.5702,-7.0195,75.3519
674,600332,白云山,63.5354,20.7479,8.7482,42.6626,25.1656,8.7961
675,002117,东港股份,5.6649,20.7227,2.2861,6.3011,-42.8571,0.9473
676,300328,宜安科技,15.8494,20.7047,154.3273,116.641,-8.6869,154.3273
677,300329,海伦钢琴,8.3396,20.6692,193.7103,66.1408,-12.6667,203.7574
678,601099,太平洋,,20.6363,0.9992,-16.3865,9.0909,0.9992
679,600519,贵州茅台,19.1128,20.5744,35.2779,26.0787,20.979,34.9865
