,code,name,mbrg,nprg,nav,targ,epsg,seg
339,603179,新泉股份,242.5463,168.6036,,,170.5882,
340,600258,首旅酒店,437.3516,167.3888,406.0525,343.7858,68.4211,481.1532
341,601208,东材科技,17.3678,166.5806,0.7555,-8.2792,250.0,4.4679
342,600789,鲁抗医药,-2.0589,166.5369,4.5347,9.3737,228.5714,3.0027
343,600500,中化国际,55.8917,166.3026,2.9379,16.4069,266.6667,1.0051
344,600876,洛阳玻璃,10.2919,165.0253,7.3751,-8.0192,175.0,7.3751
345,002745,木林森,87.3596,164.5989,116.8497,106.1661,127.2727,114.6757
346,000901,航天科技,308.2436,164.5256,146.0428,168.0456,161.5,155.4643
347,002441,众业达,10.0848,164.3673,4.0109,6.1288,120.5714,3.9939
348,000038,深大通,174.3485,164.169,141.6341,68.3713,29.8198,143.9958
349,300324,旋极信息,174.5903,162.5424,256.0014,203.975,8.1472,253.4603
350,000078,海王生物,33.9132,162.4899,170.8088,29.3086,-35.5019,192.8507
351,600269,赣粤高速,7.0759,161.5257,7.1127,0.445,137.5,8.6013
352,002685,华东重机,116.5871,161.3553,3.4671,13.7069,19.403,1.278
353,603003,龙宇燃油,25.75,160.9225,489.7676,171.7752,49.2,547.2949
354,600648,外高桥,1.6008,159.4427,5.1434,4.9769,166.6667,5.5432
355,603595,东尼电子,139.0197,159.136,,,155.5556,
356,600982,宁波热电,236.1351,158.8623,2.9539999999999997,6.6238,183.0409,3.375
357,300335,迪森股份,139.7452,158.2727,-21.9481,49.9775,100.2079,-30.2489
358,300179,四方达,112.146,157.8414,1.9042,1.8832,150.4587,1.8916
359,002833,弘亚数控,83.2808,156.5176,,,90.4762,
360,002209,达意隆,-9.1177,154.2169,-6.8498,-0.8665,153.5714,-6.8498
361,002652,扬子新材,53.4158,154.0276,31.3304,46.4309,200.0,17.4396
362,600879,航天电子,174.4393,153.6572,94.5421,93.23100000000001,115.1515,97.5048
363,002055,得润电子,30.9697,152.8898,0.2697,23.6783,46.9979,2.5881
364,300260,新莱应材,47.4607,152.0049,1.7719,-1.0351,146.1538,2.5637
365,002354,天神娱乐,42.7781,151.4194,23.108,82.221,118.9189,19.4812
366,603960,克来机电,149.4537,151.2393,,,162.5,
367,603703,盛洋科技,124.2178,150.776,-0.1405,59.8763,0.0,-0.0459
368,603160,汇顶科技,90.2144,150.423,154.5692,112.1806,124.7576,154.7996
369,601801,皖新传媒,9.9969,150.2057,52.876000000000005,44.869,14.8148,53.536
370,300266,兴源环境,3.0925,149.7602,33.6479,41.0919,133.3333,29.0469
371,600989,宝丰能源,73.9345,149.3795,1.6465,3.1518,,1.6465
372,002500,山西证券,,149.07299999999998,1.1822,13.5763,165.2406,0.6052
373,600338,西藏珠峰,111.9994,148.7568,122.1355,61.3166,147.3684,123.0211
374,000400,许继电气,19.8842,148.6692,10.2902,12.6156,38.4831,12.3585
375,000050,深天马A,18.402,147.7174,4.7466,12.0945,147.6117,4.7466
376,300088,长信科技,289.2303,147.6747,6.7568,36.5387,125.0,8.1393
377,603968,醋化股份,45.7415,146.5203,18.8876,18.7571,155.5556,18.8876
378,600699,均胜电子,202.6996,146.0433,249.3785,160.1617,22.2222,234.1366
379,300232,洲明科技,101.2917,145.6452,61.0915,63.8725,-9.9202,63.2994
380,002840,华统股份,51.6545,145.244,,,90.9091,
381,002283,天润曲轴,61.0186,145.2437,7.2327,5.157,25.0,7.1489
382,300316,晶盛机电,106.1738,144.2403,73.6682,75.2712,112.0275,82.0006
383,000046,泛海控股,-53.4588,144.1215,19.1918,30.6103,127.1739,14.7276
384,600362,江西铜业,15.0176,142.4212,2.8021,-3.3981,166.6667,2.3636
385,300577,开润股份,41.3819,142.3418,,,57.6923,
386,600505,西昌电力,6.5065,141.6376,10.3521,3.1472,103.5971,5.1625
387,300145,中金环境,77.7275,141.1681,15.8149,45.7067,19.4133,15.7861
388,603108,润达医疗,85.9624,140.8054,148.7504,138.8783,-41.1765,128.8184
389,600028,中国石化,40.6958,140.2548,7.1691,5.8117,168.6275,6.1683
390,300571,平治信息,234.1657,138.7002,,,77.4194,
391,600487,亨通光电,37.6837,138.4229,28.705,29.1698,141.8378,29.1598
392,600300,维维股份,32.2688,138.2563,-2.1465,4.2768,150.0,1.2194
393,300388,国祯环保,53.6155,136.7895,81.5286,31.0142,75.0,83.0657
394,002362,汉王科技,43.2103,135.0854,10.9696,12.8815,150.0,9.6096
395,600619,海立股份,45.7696,134.6461,3.5728,11.365,150.0,3.8937
396,002663,普邦股份,38.2123,134.5852,5.8087,20.2216,-20.0,3.0819
397,300549,优德精密,47.5472,134.4475,,,81.25,
398,600864,哈投股份,5.2143,133.6636,269.2442,519.339,-37.5,278.7127
399,603338,浙江鼎力,103.3935,133.0987,21.1396,24.6615,127.7778,21.9094
400,000756,新华制药,28.9147,132.6175,8.1373,7.5521,175.0,8.1623
401,002139,拓邦股份,78.0609,132.5957,22.5842,25.5539,14.2857,14.6745
402,600739,辽宁成大,88.2525,132.3512,9.4214,10.1183,137.8859,10.7826
403,300072,三聚环保,218.2006,131.9131,40.3098,67.9945,42.3077,39.5208
404,000936,华西股份,80.5851,131.8571,80.9678,125.5869,100.0,82.5075
405,600490,鹏欣资源,43.34,131.7508,59.9172,54.1056,143.4343,214.8312
406,002088,鲁阳节能,13.9968,130.7667,5.647,0.0318,130.7937,5.647
407,600658,电子城,62.2225,130.0977,77.9282,46.4742,100.0,76.9263
408,600452,涪陵电力,60.4102,130.0925,33.639,202.7495,133.3333,33.639
409,600094,大名城,-46.9882,128.7287,10.5298,40.4542,54.533,109.9283
410,300606,金太阳,46.8693,125.8597,,,77.7778,
411,000629,攀钢钒钛,-23.0144,125.7893,-61.6921,-83.3715,463.0435,-57.4809
412,000006,深振业A,205.3457,125.5046,15.3688,3.7898,112.4309,15.0434
413,600157,永泰能源,203.8371,125.4983,14.8617,13.1707,91.1111,17.14
414,300328,宜安科技,74.5772,125.3517,12.9175,49.0994,31.6327,8.5933
415,002195,二三四五,11.5037,124.0567,10.8556,19.3463,-42.3631,9.5726
416,000591,太阳能,-20.317,123.6608,85.4785,27.8384,89.6194,89.1954
417,002243,通产丽星,7.4802,123.5025,2.5783,3.7041,126.1261,2.1647
418,600693,东百集团,102.3226,123.4179,11.3411,12.3381,-33.2673,5.9103
419,002043,兔宝宝,73.2239,123.3486,15.5354,23.8655,46.3415,15.9317
420,000965,天保基建,-10.1087,123.2762,9.1993,38.7715,125.0,9.1993
421,300479,神思电子,45.8047,123.0736,1.9132,4.9867,4.5,0.3767
422,300040,九洲电气,26.3954,123.0193,9.4914,25.1012,133.3333,9.5074
423,603996,ST中新,13.0409,122.0452,2.7187,27.0699,48.062,2.7187
424,300046,台基股份,80.2787,121.7796,1.2581,22.1907,121.8362,1.2581
425,000065,北方国际,126.5837,121.5206,70.0861,74.8141,16.6667,65.02
426,000552,靖远煤电,23.8876,121.4932,4.9221,0.3291,10.8932,4.9196
427,600550,保变电气,2.1775,121.3158,26.5615,12.4489,100.0,41.446000000000005
428,002141,贤丰控股,45.4119,120.0877,299.9019,154.8259,-22.5,322.534
429,002132,恒星科技,66.008,119.3594,53.9719,52.6594,0.0,55.8693
430,002800,天顺股份,87.6802,119.2819,55.4477,41.1268,41.7143,52.9718
431,000429,粤高速A,84.262,118.5192,49.5542,34.9463,40.0,65.1124
432,603037,凯众股份,99.9218,118.3752,,,59.2593,
433,002172,澳洋健康,20.265,118.1951,16.2645,18.525,68.75,18.5893
434,002712,思美传媒,2.197,118.1695,145.3599,94.6154,-29.078000000000003,145.4417
435,600706,曲江文旅,5.9584,117.324,7.8606,-1.3304,100.0,8.1179
436,600576,祥源文化,29.1838,117.2418,6.5378,6.772,115.7895,7.1626
437,002026,山东威达,54.9739,117.1555,38.4115,38.4203,100.0,38.0778
438,601088,中国神华,54.9718,116.9866,8.5018,6.341,165.0862,9.3515
439,603638,艾迪精密,54.1892,116.6197,,,72.7273,
440,002445,ST中南,72.6985,116.5333,69.84100000000001,78.7788,100.0,70.7702
441,300010,立思辰,64.146,116.4466,61.4352,49.2708,52.513999999999996,61.0784
442,601137,博威合金,98.4005,115.728,53.5531,76.8205,-25.0,53.5531
443,002459,晶澳科技,-58.1357,115.1459,1.8908,1.8984,113.7931,1.8908
444,600817,ST宏盛,-36.202,114.6878,-40.0436,-51.2975,-1600.0,3.7676
445,603180,金牌厨柜,42.7717,114.56700000000001,,,122.2222,
446,300296,利亚德,39.6903,114.4744,88.4326,103.3882,90.9091,90.5839
447,000338,潍柴动力,85.3262,113.9581,9.4915,45.9593,172.7273,2.7882
448,002537,海联金汇,50.4804,113.9432,279.6099,312.8081,45.4545,343.3849
449,600222,太龙药业,6.9192,113.6864,0.1645,1.0704,21.7391,0.2917
450,600575,淮河能源,327.7359,113.4122,136.4233,236.8273,0.0,107.0217
451,300053,欧比特,74.7845,113.3799,56.3403,64.9729,-20.7289,57.2089
452,601127,小康股份,84.0066,113.1458,,,43.75,
453,300013,新宁物流,-13.6055,113.0023,13.0825,19.2741,105.0,13.5434
454,300317,珈伟新能,68.2994,111.7832,94.838,39.9759,70.1406,96.0507
455,300121,阳谷华泰,62.6607,111.0946,33.8941,7.4484,108.3333,33.8941
456,000890,法尔胜,65.4768,110.4143,-20.1052,240.05599999999998,277.3585,-22.6449
457,603128,华贸物流,14.0113,109.8113,61.505,14.4932,50.0,61.7885
458,600742,一汽富维,11.6974,109.3741,8.8852,12.0613,1.1429,9.9817
459,600568,中珠医疗,64.24600000000001,109.1121,32.6875,6.1631,62.2018,35.5946
460,002084,海鸥住工,18.6554,108.3473,7.5155,-3.2089999999999996,109.8837,6.4422
461,002555,三七互娱,36.2834,107.4995,33.6898,43.0833,2.4631,31.615
462,002031,巨轮智能,-9.9542,106.7744,6.1742,17.6531,-73.0,-1.1227
463,601233,桐昆股份,26.4098,106.3768,58.9165,30.2185,62.5,59.0681
464,600080,金花股份,20.457,106.2923,2.9908,12.7898,94.0,2.9247
465,002222,福晶科技,56.2526,106.1219,12.5839,13.075999999999999,45.1906,11.487
466,300527,中国应急,40.516,105.7953,95.0363,44.7999,50.0,95.0363
467,000666,经纬纺机,1.5297,105.6924,16.4444,26.7827,400.7742,14.2
468,002625,光启技术,10.0191,105.5521,1285.0829,960.2869999999999,-33.3333,1285.0829
469,600093,易见股份,-1.9276,105.4778,11.7585,2.9058,106.0241,11.6307
470,603848,好太太,66.4076,105.33200000000001,-100.0,-100.0,125.0,-100.0
471,300409,道氏技术,46.2354,104.2907,9.797,31.2613,-11.1111,6.1071
472,002503,搜于特,198.6111,104.2266,126.7349,96.4855,28.5714,120.4241
473,600122,宏图高科,-3.4781,104.1793,7.023,17.1265,94.5055,7.7242
474,600743,华远地产,-44.1949,103.9055,49.7063,21.6051,66.6667,53.911
475,300025,华星创业,55.1878,103.9039,16.4995,46.5469,-50.0,7.216
476,002521,齐峰新材,43.3066,103.6732,2.1489,2.3029,100.0,2.1489
477,601238,广汽集团,66.4447,103.5902,17.4223,11.9814,96.6667,17.1035
478,300506,名家汇,78.6209,103.2279,19.4519,28.1059,-39.02,19.4519
479,300341,麦克奥迪,28.4562,103.1092,11.2429,9.5943,3.9788,10.9419
480,603738,泰晶科技,45.5906,103.0008,,,64.2857,
481,002156,通富微电,144.4084,102.3326,64.2118,58.3303,0.0,4.7723
482,002517,恺英网络,5.704,102.2858,309.3071,188.8155,93.3333,310.3136
483,600639,浦东金桥,38.7634,102.2063,-1.6323,1.196,102.8313,-1.6366
484,002237,恒邦股份,43.8449,102.1744,5.5364,15.3364,100.0,5.4917
485,002866,传艺科技,2.1394,101.8797,,,110.0,
486,300247,融捷健康,114.4017,101.3769,58.9544,49.3074,-8.2969,59.5799
487,600322,天房发展,64.3482,100.9209,-5.5078,35.4572,1543.3333,-7.2198
488,000795,英洛华,27.6279,100.5691,65.1158,32.7256,-18.75,67.0018
489,600884,杉杉股份,51.4725,100.3825,6.9925,13.620999999999999,-13.9535,5.0503
490,002607,中公教育,-2.1717,100.0001,121.3603,18.473,66.6667,126.0828
491,601599,鹿港文化,36.5718,98.6324,4.9086,24.6402,-50.0,4.8579
492,000915,山大华特,35.3316,98.1311,19.8968,14.9078,84.6154,19.2768
493,300393,中来股份,161.5392,98.0784,17.1459,117.375,36.6667,17.6519
494,002699,美盛文化,4.6335,96.8628,185.7082,158.1493,100.0,195.497
495,300035,中科电气,82.0696,95.027,31.3994,52.3545,87.8151,31.397
496,300671,富满电子,48.8732,94.5114,,,,
497,300203,聚光科技,34.3572,94.3757,27.4346,30.3076,50.0,16.6632
498,600585,海螺水泥,28.5823,94.2476,10.2753,3.3044,86.411,10.2403
499,300021,大禹节水,23.8475,93.5018,152.4436,47.7605,75.0,145.8394
500,002455,百川股份,10.8798,92.8908,5.5213,1.1846,100.0,5.5213
501,000996,中国中期,-18.579,92.8113,5.5347,2.7598,96.4286,5.5374
502,002619,艾格拉斯,28.4832,92.7496,7.4462,7.0822,-22.2222,7.4462
503,000639,西王食品,136.8842,92.7266,52.9396,196.1172,25.0,5.4581
504,000605,渤海股份,39.2308,92.6072,106.0942,99.5821,3.9216,91.2571
505,603060,国检集团,23.6504,91.6824,,,77.5561,
506,300138,晨光生物,24.3915,91.6485,8.293,22.5215,79.161,7.6379
507,002370,亚太药业,19.5962,91.4661,174.9574,30.2345,41.6667,176.4121
508,300306,远方信息,122.8082,90.8646,72.5509,83.5313,80.0,72.2685
509,300349,金卡智能,113.6094,90.6545,179.16099999999997,170.731,53.9918,189.2757
510,300650,太龙照明,29.7839,90.184,,,100.0,
511,300424,航新科技,25.4574,90.0688,7.0578,7.0412,0.0,7.0578
512,300628,亿联网络,67.0736,89.9935,,,42.4911,
513,000016,深康佳A,15.0776,89.9865,12.4083,36.2149,211.4286,3.7876
514,603986,兆易创新,46.6094,89.9048,,,45.6508,
515,600180,瑞茂通,128.4239,89.3361,14.1627,17.9369,87.9801,14.2146
516,600629,华建集团,9.7853,89.1675,206.9759,49.9315,84.3191,201.1163
517,000100,TCL科技,8.4232,89.1641,16.4175,20.7248,72.3005,-3.9333
518,603316,诚邦股份,28.3732,89.1205,,,,
519,300503,昊志机电,51.0881,88.4946,11.3231,21.1626,33.3333,11.3231
520,300343,联创股份,50.3987,88.4483,136.5923,4.9928,-62.5117,140.0575
521,600267,海正药业,14.9608,88.3213,-1.0824,3.1973,16.6667,-2.3701
522,603129,春风动力,38.2205,88.2297,,,87.5,
523,600183,生益科技,25.6046,88.2137,12.6926,10.8058,81.8182,10.2922
524,002532,新界泵业,21.2473,87.8715,6.138,11.9881,79.4125,9.4512
525,600050,中国联通,-1.8974,87.3182,-0.9839,0.1844,86.9565,-0.9751
526,603912,佳力图,31.4036,87.1571,-100.0,-100.0,66.6667,-100.0
527,300450,先导智能,52.7557,86.4457,47.3895,44.3579,-38.8889,47.3895
528,603567,珍宝岛,33.5986,86.4212,9.3848,6.4299,-12.4763,8.5678
529,603898,好莱客,35.19,86.0903,23.5816,32.818000000000005,80.0,23.5816
530,002103,广博股份,51.5111,85.9858,5.9334,36.7997,25.0,6.2395
531,002479,富春环保,20.0116,85.9098,-3.0784,7.6954,83.574,-0.8066
532,601216,君正集团,48.8683,85.81700000000001,13.8683,-2.694,-7.1848,13.8477
533,002549,凯美特气,35.3608,84.8889,3.1711,-9.4943,55.5556,2.4938
534,002714,牧原股份,115.7187,84.814,63.0217,83.338,-7.0423,63.0217
535,300110,华仁药业,-1.8754,84.7131,6.0983,-1.844,75.0,1.7814
536,600958,东方证券,,84.5944,20.9075,9.6032,75.0,21.1725
537,603855,华荣股份,14.5991,84.4728,,,100.0,
538,002695,煌上煌,13.1817,84.2252,5.0905,3.5806,-53.3333,4.8604
539,600602,云赛智联,-2.9282,84.1774,8.1299,9.8216,95.6522,6.8296
540,300237,美晨生态,38.5841,83.7872,21.0142,35.3637,81.5939,19.9327
541,601158,重庆水务,-9.5932,83.5581,1.1042,0.9433,100.0,0.805
542,600126,杭钢股份,45.3062,83.2209,31.5425,10.6814,60.0,31.8836
543,300279,和晶科技,50.2787,83.1921,55.9056,37.1569,28.3641,54.6298
544,002554,惠博普,119.6401,83.1847,3.1033,43.3089,0.0,6.2959
545,600298,安琪酵母,26.069000000000003,83.1478,12.569,10.2115,-24.2673,12.0192
546,300532,今天国际,-9.494,82.93,99.2295,44.3893,32.2222,99.2295
547,603040,新坐标,62.6946,82.6678,,,78.5714,
548,002622,融钰集团,39.2152,82.5743,1.5854,0.8973,-28.0,1.5667
549,600360,华微电子,27.5957,82.1105,1.6544,5.4659,100.0,1.7537
550,002174,游族网络,101.0186,81.5992,30.4468,83.5053,-36.8421,30.2263
551,300362,天翔环境,35.4745,81.3467,7.7114,15.5534,-51.9337,8.1058
552,603239,浙江仙通,49.4337,81.2629,,,83.7838,
553,000049,德赛电池,50.4041,81.0834,23.5025,55.567,77.5079,26.1009
554,600184,光电股份,35.0851,80.9888,0.0238,-2.7444,100.0,-0.0233
555,002436,兴森科技,30.5255,80.9405,8.6419,8.5354,-50.0,7.7269
556,002245,澳洋顺昌,120.3345,80.8152,38.7477,66.6113,63.0923,14.2556
557,000981,ST银亿,-27.9075,80.7208,70.1703,23.0516,-15.5,64.9447
558,600461,洪城水业,123.7899,80.5665,62.6024,40.3189,-41.6667,51.3758
559,600611,大众交通,-6.6838,80.5341,4.3916,4.5626,32.2034,5.1197
560,000998,隆平高科,24.8293,80.5277,6.9788,11.2045,37.5653,5.4271
561,600135,乐凯胶片,34.4336,79.0039,2.6168,5.7483,85.2332,2.5901
562,000488,晨鸣纸业,26.7036,78.9921,16.4897,4.0378,61.1111,16.9762
563,003816,中国广核,45.9268,78.722,14.0154,56.4016,75.0,2.6501
564,600053,九鼎投资,-40.452,78.6751,66.6996,-0.2277,82.7786,68.6833
565,002232,启明信息,54.1326,78.6318,4.7049,12.2773,82.3529,4.5647
566,000718,苏宁环球,8.2244,78.3406,-10.6981,-14.3528,93.0556,-16.8305
567,600346,恒力石化,17.277,78.1534,94.6644,18.9037,25.0,89.2304
568,300662,科锐国际,25.4644,78.1282,,,80.0,
569,000757,浩物股份,11.1625,78.1265,5.7771,13.0055,50.0,5.7771
570,002827,高争民爆,79.8572,77.9806,,,20.0,
571,000061,农产品,21.8205,77.7996,1.9482,6.1536,20.8333,0.1027
572,002675,东诚药业,37.7204,76.9059,39.5406,53.9102,-41.5789,36.082
573,603208,江山欧派,74.1745,76.5201,,,61.1111,
574,600872,中炬高新,30.9046,76.3081,12.9921,10.73,74.42699999999999,12.9631
575,600652,*ST游久,-30.1817,76.2426,5.2712,-2.7943,70.0,5.2712
576,000909,数源科技,-19.9343,76.1862,37.2957,7.9278,60.0,43.272
577,601999,出版传媒,9.0182,76.0915,3.9331,12.8333,81.8182,3.935
578,300160,秀强股份,21.0531,75.9779,12.2465,18.3837,-46.0905,10.9193
579,300239,东宝生物,-2.8905,75.9018,2.09,7.5337,-12.0567,2.09
580,600764,中国海防,-7.7178,75.7062,7.5094,45.4274,104.7619,7.4018
581,300391,康跃科技,9.8823,75.4678,-0.2441,8.985,62.0253,0.3033
582,300244,迪安诊断,64.3072,75.3351,13.7718,80.0859,-24.6868,3.4244
583,300294,博雅生物,26.6837,75.0939,13.0207,28.7092,78.5714,12.9343
584,002734,利民股份,35.2901,75.0563,104.5017,68.5471,40.9091,104.7122
585,002774,快意电梯,17.123,74.5131,,,75.0623,
586,002101,广东鸿图,32.7115,74.4284,49.3437,40.7217,32.9586,48.1028
587,002079,苏州固锝,45.0321,74.2416,13.084000000000001,15.1372,44.4444,11.5798
588,300327,中颖电子,43.4175,73.9708,17.3598,15.0125,64.7541,14.9009
589,600523,贵航股份,26.9849,73.8479,5.7305,0.5553,83.3333,7.0081
590,002290,*ST中科,30.5268,73.5346,44.3819,53.0098,66.6667,44.3819
591,300180,华峰超纤,57.9065,73.4234,3.8076,11.2681,50.0,3.8076
592,002885,京泉华,24.4442,73.3695,,,66.6667,
593,000680,山推股份,31.4964,73.2476,0.9337,1.8664,7.9365,1.6812
594,300514,友讯达,16.4163,73.0723,,,72.969,
595,600057,厦门象屿,105.9289,72.8285,31.6905,68.6712,71.4286,27.9964
596,002380,科远智慧,9.8212,72.6648,4.2752,3.7993,50.0,4.1179
597,600114,东睦股份,14.6136,72.6573,45.732,19.3058,55.5556,49.2529
598,688388,嘉元科技,37.3315,72.5827,37.6099,18.2409,71.4286,55.5068
599,002632,道明光学,35.5847,72.3943,3.2352,3.827,-25.0,3.0333
600,002735,王子新材,27.6892,72.3812,7.7147,13.1962,66.6667,7.3457
601,002027,分众传媒,14.9918,71.7318,70.6925,0.2979,-19.7085,72.7386
602,002119,康强电子,3.008,71.6713,8.1005,8.3356,94.4444,7.5288
603,601010,文峰股份,3.0823,71.5697,5.0584,-3.4303,66.6667,5.212999999999999
604,601200,上海环境,40.8784,71.2307,42.5716,33.5003,,32.4442
605,002757,南兴股份,48.8514,71.0382,8.6335,13.3734,71.1663,8.6335
606,600614,*ST鹏起,4.4974,70.8222,5.9511,-2.3776,64.2857,2.4877
607,600480,凌云股份,47.2892,70.7977,11.5223,20.4807,50.0,6.7194
608,601989,中国重工,4.2106,70.7326,-1.0197,-0.374,25.0,-0.1968
609,600491,龙元建设,-2.8814,70.4172,10.8419,12.7857,73.4432,7.8805
610,002042,华孚时尚,30.7673,70.3684,72.5761,50.3719,58.3333,67.7748
611,600459,贵研铂业,76.1865,70.1813,4.1845,22.0513,83.3333,4.2232
612,600981,汇鸿集团,8.9843,70.1355,9.6963,4.6598,75.0,9.7689
613,002640,跨境通,50.7189,69.9488,102.9621,99.4514,-21.4286,106.42299999999999
614,603936,博敏电子,16.6079,69.8933,5.5754,16.8517,71.4286,5.5754
615,300457,赢合科技,96.962,69.888,109.90799999999999,120.8569,72.2222,109.6362
616,300376,易事特,52.217,69.6929,186.6006,100.9468,41.6431,185.9296
617,603906,龙蟠科技,44.1691,69.5402,,,69.2308,
618,600479,千金药业,26.3288,69.5121,6.7508,9.9419,32.2795,6.3179
619,600185,格力地产,13.4172,69.4335,82.8648,26.15,-51.8519,84.9677
620,002285,世联行,17.6153,69.2835,22.3959,12.7199,66.6667,22.6577
621,002474,榕基软件,36.059,68.9905,2.5136,11.5027,64.1509,2.9347
622,002785,万里石,25.6323,68.9229,5.1631,10.7285,51.5152,3.5236
623,300276,三丰智能,64.6355,68.8382,4.2317,4.9263,27.4194,1.9759
624,002577,雷柏科技,7.0973,68.5716,-0.5379999999999999,-3.4402,-94.2682,0.6183
625,002609,捷顺科技,18.72,68.4495,114.697,99.7714,26.6667,114.9287
626,000017,深中华A,5.9272,68.3815,29.6775,-16.0095,33.3333,22.4122
627,600529,山东药玻,27.5177,68.2646,39.2835,27.3575,40.0,39.8098
628,002536,飞龙股份,24.2942,68.2284,6.881,1.3558,66.6667,7.2734
629,002566,益盛药业,9.175,68.1635,4.2635,0.2179,38.5,1.1484
630,600816,安信信托,,67.7349,114.5098,104.2523,-34.8661,114.5098
631,600125,铁龙物流,46.6523,67.6341,3.7695,4.0841,65.8537,3.7632
632,002888,惠威科技,10.5324,67.6275,,,66.6667,
